Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
1.6,0,0,28,19,0.004638671875
1.6,0,0,29,3,0.000732421875
1.6,0,0,30,36,0.0087890625
1.6,0,0,31,24,0.005859375
1.6,0,0,32,17,0.004150390625
1.6,0,0,33,7,0.001708984375
1.6,0,0,34,14,0.00341796875
1.7,0,0,3,28,0.0068359375
1.7,0,0,4,33,0.008056640625
1.7,0,0,5,15,0.003662109375
1.7,0,0,6,48,0.01171875
1.7,0,0,7,56,0.013671875
1.7,0,0,8,17,0.004150390625
1.7,0,0,9,64,0.015625
1.7,0,0,10,16,0.00390625
1.7,0,0,11,10,0.00244140625
1.7,0,0,12,14,0.00341796875
1.7,0,0,13,12,0.0029296875
1.7,0,0,14,14,0.00341796875
1.7,0,0,15,12,0.0029296875
1.8,0,0,16,11,0.002685546875
1.8,0,0,17,12,0.0029296875
1.8,0,0,18,17,0.004150390625
1.8,0,0,19,48,0.01171875
1.8,0,0,20,12,0.0029296875
1.8,0,0,21,16,0.00390625
1.8,0,0,22,68,0.0166015625
1.8,0,0,23,17,0.004150390625
1.8,0,0,24,17,0.004150390625
1.8,0,0,25,35,0.008544921875
1.8,0,0,26,28,0.0068359375
1.8,0,0,27,16,0.00390625
1.8,0,0,28,33,0.008056640625
1.8,0,0,29,12,0.0029296875
1.8,0,0,30,18,0.00439453125
1.8,0,0,31,15,0.003662109375
1.9,0,0,32,24,0.005859375
1.9,0,0,33,2,0.00048828125
1.9,0,0,34,12,0.0029296875
1.9,0,0,3,19,0.004638671875
1.9,0,0,4,29,0.007080078125
1.9,0,0,5,15,0.003662109375
1.9,0,0,6,24,0.005859375
2.0,0,0,7,14,0.00341796875
2.0,0,0,8,16,0.00390625
2.0,0,0,9,17,0.004150390625
2.0,0,0,10,12,0.0029296875
2.0,0,0,11,10,0.00244140625
2.0,0,0,12,13,0.003173828125
2.0,0,0,13,12,0.0029296875
2.0,0,0,14,14,0.00341796875
2.0,0,0,15,11,0.002685546875
2.0,0,0,16,12,0.0029296875
2.0,0,0,17,8,0.001953125
2.0,0,0,18,17,0.004150390625
2.0,0,0,19,7,0.001708984375
2.0,0,0,20,17,0.004150390625
2.0,0,0,21,24,0.005859375
2.0,0,0,22,14,0.00341796875
2.1,0,0,23,64,0.015625
2.1,0,0,24,4,0.0009765625
2.1,0,0,25,14,0.00341796875
2.1,0,0,26,35,0.008544921875
2.1,0,0,27,32,0.0078125
2.1,0,0,28,7,0.001708984375
2.1,0,0,29,35,0.008544921875
2.1,0,0,30,8,0.001953125
2.1,0,0,31,7,0.001708984375
2.1,0,0,32,8,0.001953125
2.1,0,0,33,8,0.001953125
2.1,0,0,34,8,0.001953125
2.2,0,0,3,64,0.015625
2.2,0,0,4,24,0.005859375
2.2,0,0,5,12,0.0029296875
2.2,0,0,6,12,0.0029296875
2.2,0,0,7,42,0.01025390625
2.2,0,0,8,12,0.0029296875
2.2,0,0,9,6,0.00146484375
2.2,0,0,10,44,0.0107421875
2.2,0,0,11,10,0.00244140625
2.2,0,0,12,13,0.003173828125
2.2,0,0,13,12,0.0029296875
2.3,0,0,14,12,0.0029296875
2.3,0,0,15,11,0.002685546875
2.3,0,0,16,11,0.002685546875
2.3,0,0,17,24,0.005859375
2.3,0,0,18,7,0.001708984375
2.3,0,0,19,19,0.004638671875
2.3,0,0,20,12,0.0029296875
2.3,0,0,21,32,0.0078125
2.3,0,0,22,31,0.007568359375
2.3,0,0,23,65,0.015869140625
2.3,0,0,24,14,0.00341796875
2.3,0,0,25,32,0.0078125
2.3,0,0,26,8,0.001953125
2.3,0,0,27,32,0.0078125
2.3,0,0,28,17,0.004150390625
2.4,0,0,29,32,0.0078125
2.4,0,0,30,7,0.001708984375
2.4,0,0,31,12,0.0029296875
2.4,0,0,32,6,0.00146484375
2.4,0,0,33,35,0.008544921875
2.4,0,0,34,16,0.00390625
2.4,0,0,3,64,0.015625
2.4,0,0,4,48,0.01171875
2.5,0,0,5,25,0.006103515625
