Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
2.1,0,1,12,32,0.007
2.1,0,1,13,32,0.007
2.1,0,1,14,389,0.081
2.1,0,1,15,399,0.083
2.1,0,1,16,0,0.0
2.1,0,1,17,0,0.0
2.1,0,1,18,0,0.0
2.1,0,1,19,0,0.0
2.1,0,1,20,0,0.0
2.1,0,1,21,0,0.0
2.1,0,1,22,1,0.0
2.1,0,1,23,1,0.0
2.1,0,1,24,3,0.001
2.1,0,1,25,3,0.001
2.1,0,1,26,4,0.001
2.1,0,1,27,4,0.001
2.2,0,1,28,0,0.0
2.2,0,1,29,18,0.004
2.2,0,1,30,4,0.001
2.2,0,1,31,20,0.004
2.2,0,1,32,0,0.0
2.2,0,1,1,396,0.082
2.2,0,1,2,392,0.081
2.2,0,1,3,379,0.079
2.2,0,1,4,366,0.076
2.2,0,1,5,347,0.072
2.2,0,1,6,325,0.067
2.2,0,1,7,335,0.07
2.2,0,1,8,335,0.07
2.2,0,1,9,33,0.007
2.2,0,1,10,33,0.007
2.2,0,1,11,32,0.007
2.2,0,1,12,32,0.007
2.2,0,1,13,32,0.007
2.2,0,1,14,389,0.081
2.2,0,1,15,399,0.083
2.2,0,1,16,0,0.0
2.2,0,1,17,0,0.0
2.2,0,1,18,0,0.0
2.3,0,1,19,0,0.0
2.3,0,1,20,0,0.0
2.3,0,1,21,0,0.0
2.3,0,1,22,1,0.0
2.3,0,1,23,1,0.0
2.3,0,1,24,4,0.001
2.3,0,1,25,3,0.001
2.3,0,1,26,4,0.001
2.3,0,1,27,3,0.001
2.3,0,1,28,0,0.0
2.3,0,1,29,18,0.004
2.3,0,1,30,4,0.001
2.3,0,1,31,20,0.004
2.3,0,1,32,0,0.0
2.3,0,1,1,395,0.082
2.3,0,1,2,392,0.081
2.3,0,1,3,379,0.079
2.3,0,1,4,366,0.076
2.3,0,1,5,347,0.072
2.3,0,1,6,325,0.067
2.3,0,1,7,334,0.069
2.3,0,1,8,336,0.07
2.3,0,1,9,33,0.007
2.4,0,1,10,33,0.007
2.4,0,1,11,32,0.007
2.4,0,1,12,32,0.007
2.4,0,1,13,32,0.007
2.4,0,1,14,390,0.081
2.4,0,1,15,399,0.083
2.4,0,1,16,0,0.0
2.4,0,1,17,0,0.0
2.4,0,1,18,0,0.0
2.4,0,1,19,0,0.0
2.4,0,1,20,0,0.0
2.4,0,1,21,0,0.0
2.4,0,1,22,1,0.0
2.4,0,1,23,1,0.0
2.4,0,1,24,4,0.001
2.4,0,1,25,3,0.001
2.4,0,1,26,4,0.001
2.4,0,1,27,3,0.001
2.4,0,1,28,0,0.0
2.4,0,1,29,19,0.004
2.4,0,1,30,4,0.001
2.4,0,1,31,20,0.004
2.4,0,1,32,0,0.0
2.5,0,1,1,395,0.082
2.5,0,1,2,392,0.081
2.5,0,1,3,379,0.079
2.5,0,1,4,366,0.076
2.5,0,1,5,347,0.072
2.5,0,1,6,325,0.067
2.5,0,1,7,335,0.07
2.5,0,1,8,335,0.07
2.5,0,1,9,33,0.007
2.5,0,1,10,33,0.007
2.5,0,1,11,32,0.007
2.5,0,1,12,32,0.007
2.5,0,1,13,32,0.007
2.5,0,1,14,389,0.081
2.5,0,1,15,400,0.083
2.5,0,1,16,0,0.0
2.5,0,1,17,0,0.0
2.5,0,1,18,0,0.0
2.5,0,1,19,0,0.0
2.5,0,1,20,0,0.0
2.5,0,1,21,0,0.0
2.5,0,1,22,1,0.0
2.5,0,1,23,1,0.0
2.6,0,1,24,3,0.001
2.6,0,1,25,3,0.001
2.6,0,1,26,4,0.001
2.6,0,1,27,4,0.001
2.6,0,1,28,0,0.0
2.6,0,1,29,19,0.004
2.6,0,1,30,3,0.001
2.6,0,1,31,20,0.004
2.6,0,1,32,0,0.0
2.6,0,1,1,395,0.082
2.6,0,1,2,392,0.081
2.6,0,1,3,379,0.079
2.6,0,1,4,366,0.076
2.6,0,1,5,347,0.072
2.6,0,1,6,325,0.067
2.6,0,1,7,335,0.07
2.6,0,1,8,336,0.07
2.6,0,1,9,33,0.007
2.6,0,1,10,33,0.007
2.6,0,1,11,32,0.007
2.6,0,1,12,32,0.007
2.6,0,1,13,32,0.007
2.6,0,1,14,389,0.081
2.7,0,1,15,399,0.083
2.7,0,1,16,0,0.0
2.7,0,1,17,0,0.0
2.7,0,1,18,0,0.0
2.7,0,1,19,0,0.0
2.7,0,1,20,0,0.0
2.7,0,1,21,0,0.0
2.7,0,1,22,1,0.0
2.7,0,1,23,1,0.0
2.7,0,1,24,4,0.001
2.7,0,1,25,3,0.001
2.7,0,1,26,4,0.001
2.7,0,1,27,3,0.001
2.7,0,1,28,0,0.0
2.7,0,1,29,18,0.004
2.7,0,1,30,4,0.001
2.7,0,1,31,21,0.004
2.7,0,1,32,0,0.0
