Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
0.1,0,0,3,56,0.013671875
0.1,0,0,4,24,0.005859375
0.1,0,0,5,58,0.01416015625
0.1,0,0,6,67,0.016357421875
0.1,0,0,7,13,0.003173828125
0.1,0,0,8,27,0.006591796875
0.1,0,0,9,44,0.0107421875
0.1,0,0,10,71,0.017333984375
0.2,0,0,11,12,0.0029296875
0.2,0,0,12,13,0.003173828125
0.2,0,0,13,14,0.00341796875
0.2,0,0,14,12,0.0029296875
0.2,0,0,15,12,0.0029296875
0.2,0,0,16,11,0.002685546875
0.2,0,0,17,40,0.009765625
0.2,0,0,18,64,0.015625
0.2,0,0,19,7,0.001708984375
0.2,0,0,20,88,0.021484375
0.2,0,0,21,64,0.015625
0.2,0,0,22,48,0.01171875
0.2,0,0,23,27,0.006591796875
0.2,0,0,24,64,0.015625
0.2,0,0,25,68,0.0166015625
0.3,0,0,26,28,0.0068359375
0.3,0,0,27,56,0.013671875
0.3,0,0,28,34,0.00830078125
0.3,0,0,29,4,0.0009765625
0.3,0,0,30,26,0.00634765625
0.3,0,0,31,16,0.00390625
0.3,0,0,32,28,0.0068359375
0.3,0,0,33,36,0.0087890625
0.3,0,0,34,4,0.0009765625
0.4,0,0,3,65,0.015869140625
0.4,0,0,4,70,0.01708984375
0.4,0,0,5,68,0.0166015625
0.4,0,0,6,4,0.0009765625
0.4,0,0,7,61,0.014892578125
0.4,0,0,8,90,0.02197265625
0.4,0,0,9,35,0.008544921875
0.4,0,0,10,35,0.008544921875
0.4,0,0,11,12,0.0029296875
0.4,0,0,12,12,0.0029296875
0.4,0,0,13,13,0.003173828125
0.4,0,0,14,12,0.0029296875
0.4,0,0,15,13,0.003173828125
0.4,0,0,16,11,0.002685546875
0.4,0,0,17,19,0.004638671875
0.5,0,0,18,56,0.013671875
0.5,0,0,19,0,0.0
0.5,0,0,20,64,0.015625
0.5,0,0,21,51,0.012451171875
0.5,0,0,22,88,0.021484375
0.5,0,0,23,68,0.0166015625
0.5,0,0,24,28,0.0068359375
0.5,0,0,25,5,0.001220703125
0.5,0,0,26,4,0.0009765625
0.5,0,0,27,4,0.0009765625
0.5,0,0,28,32,0.0078125
0.5,0,0,29,24,0.005859375
0.5,0,0,30,27,0.006591796875
0.5,0,0,31,28,0.0068359375
0.5,0,0,32,4,0.0009765625
0.5,0,0,33,11,0.002685546875
0.6,0,0,34,56,0.013671875
0.6,0,0,3,5,0.001220703125
0.6,0,0,4,7,0.001708984375
0.6,0,0,5,35,0.008544921875
0.6,0,0,6,98,0.02392578125
0.6,0,0,7,7,0.001708984375
0.6,0,0,8,36,0.0087890625
0.7,0,0,9,68,0.0166015625
0.7,0,0,10,76,0.0185546875
0.7,0,0,11,11,0.002685546875
0.7,0,0,12,14,0.00341796875
0.7,0,0,13,13,0.003173828125
0.7,0,0,14,12,0.0029296875
0.7,0,0,15,12,0.0029296875
0.7,0,0,16,12,0.0029296875
0.7,0,0,17,3,0.000732421875
0.7,0,0,18,34,0.00830078125
0.7,0,0,19,28,0.0068359375
0.7,0,0,20,60,0.0146484375
0.7,0,0,21,71,0.017333984375
0.7,0,0,22,48,0.01171875
0.7,0,0,23,35,0.008544921875
0.7,0,0,24,34,0.00830078125
0.8,0,0,25,36,0.0087890625
0.8,0,0,26,24,0.005859375
0.8,0,0,27,13,0.003173828125
0.8,0,0,28,27,0.006591796875
0.8,0,0,29,12,0.0029296875
0.8,0,0,30,32,0.0078125
0.8,0,0,31,27,0.006591796875
0.8,0,0,32,4,0.0009765625
0.8,0,0,33,1,0.000244140625
0.8,0,0,34,27,0.006591796875
0.9,0,0,3,51,0.012451171875
0.9,0,0,4,26,0.00634765625
0.9,0,0,5,92,0.0224609375
0.9,0,0,6,64,0.015625
0.9,0,0,7,1,0.000244140625
0.9,0,0,8,36,0.0087890625
0.9,0,0,9,61,0.014892578125
0.9,0,0,10,15,0.003662109375
0.9,0,0,11,13,0.003173828125
0.9,0,0,12,11,0.002685546875
0.9,0,0,13,13,0.003173828125
0.9,0,0,14,12,0.0029296875
0.9,0,0,15,11,0.002685546875
0.9,0,0,16,12,0.0029296875
1.0,0,0,17,34,0.00830078125
1.0,0,0,18,32,0.0078125
1.0,0,0,19,90,0.02197265625
1.0,0,0,20,91,0.022216796875
1.0,0,0,21,4,0.0009765625
1.0,0,0,22,24,0.005859375
1.0,0,0,23,32,0.0078125
1.0,0,0,24,29,0.007080078125
1.0,0,0,25,12,0.0029296875
1.0,0,0,26,27,0.006591796875
1.0,0,0,27,28,0.0068359375
1.0,0,0,28,0,0.0
1.0,0,0,29,0,0.0
1.0,0,0,30,7,0.001708984375
1.0,0,0,31,32,0.0078125
1.0,0,0,32,0,0.0
1.1,0,0,33,7,0.001708984375
1.1,0,0,34,5,0.001220703125
1.1,0,0,3,0,0.0
1.1,0,0,4,4,0.0009765625
1.1,0,0,5,96,0.0234375
1.1,0,0,6,64,0.015625
1.1,0,0,7,88,0.021484375
1.2,0,0,8,128,0.03125
1.2,0,0,9,12,0.0029296875
1.2,0,0,10,4,0.0009765625
1.2,0,0,11,13,0.003173828125
1.2,0,0,12,12,0.0029296875
1.2,0,0,13,16,0.00390625
1.2,0,0,14,12,0.0029296875
1.2,0,0,15,12,0.0029296875
1.2,0,0,16,11,0.002685546875
1.2,0,0,17,27,0.006591796875
1.2,0,0,18,64,0.015625
1.2,0,0,19,64,0.015625
1.2,0,0,20,32,0.0078125
1.2,0,0,21,96,0.0234375
1.2,0,0,22,33,0.008056640625
1.2,0,0,23,97,0.023681640625
1.3,0,0,24,33,0.008056640625
1.3,0,0,25,0,0.0
1.3,0,0,26,56,0.013671875
1.3,0,0,27,68,0.0166015625
1.3,0,0,28,4,0.0009765625
1.3,0,0,29,36,0.0087890625
1.3,0,0,30,5,0.001220703125
1.3,0,0,31,35,0.008544921875
1.3,0,0,32,27,0.006591796875
1.3,0,0,33,19,0.004638671875
1.3,0,0,34,7,0.001708984375
1.4,0,0,3,80,0.01953125
1.4,0,0,4,104,0.025390625
1.4,0,0,5,122,0.02978515625
1.4,0,0,6,4,0.0009765625
1.4,0,0,7,56,0.013671875
1.4,0,0,8,7,0.001708984375
1.4,0,0,9,27,0.006591796875
1.4,0,0,10,66,0.01611328125
1.4,0,0,11,13,0.003173828125
1.4,0,0,12,12,0.0029296875
1.4,0,0,13,14,0.00341796875
1.4,0,0,14,11,0.002685546875
1.5,0,0,15,12,0.0029296875
1.5,0,0,16,10,0.00244140625
1.5,0,0,17,27,0.006591796875
1.5,0,0,18,57,0.013916015625
1.5,0,0,19,64,0.015625
1.5,0,0,20,67,0.016357421875
1.5,0,0,21,12,0.0029296875
1.5,0,0,22,24,0.005859375
1.5,0,0,23,13,0.003173828125
1.5,0,0,24,16,0.00390625
1.5,0,0,25,64,0.015625
1.5,0,0,26,32,0.0078125
1.5,0,0,27,67,0.016357421875
