Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
0.1,1,1,3,55,0.013
0.1,1,1,4,15,0.004
0.1,1,1,5,42,0.01
0.1,1,1,6,63,0.015
0.1,1,1,7,19,0.005
0.1,1,1,8,35,0.009
0.1,1,1,9,73,0.018
0.1,1,1,10,0,0.0
0.1,1,1,11,0,0.0
0.2,1,1,12,0,0.0
0.2,1,1,13,0,0.0
0.2,1,1,14,0,0.0
0.2,1,1,15,0,0.0
0.2,1,1,16,0,0.0
0.2,1,1,17,4,0.001
0.2,1,1,18,65,0.016
0.2,1,1,19,18,0.004
0.2,1,1,20,35,0.009
0.2,1,1,21,20,0.005
0.2,1,1,22,48,0.012
0.2,1,1,23,41,0.01
0.2,1,1,24,66,0.016
0.2,1,1,25,20,0.005
0.2,1,1,26,16,0.004
0.2,1,1,27,38,0.009
0.2,1,1,28,34,0.008
0.2,1,1,29,4,0.001
0.2,1,1,30,1,0.0
0.2,1,1,31,10,0.002
0.2,1,1,32,16,0.004
0.2,1,1,33,18,0.004
0.2,1,1,34,8,0.002
0.3,1,1,3,48,0.012
0.3,1,1,4,12,0.003
0.3,1,1,5,36,0.009
0.3,1,1,6,56,0.014
0.3,1,1,7,76,0.019
0.3,1,1,8,28,0.007
0.3,1,1,9,68,0.017
0.3,1,1,10,1,0.0
0.3,1,1,11,0,0.0
0.3,1,1,12,0,0.0
0.3,1,1,13,0,0.0
0.3,1,1,14,0,0.0
0.3,1,1,15,0,0.0
0.3,1,1,16,0,0.0
0.3,1,1,17,32,0.008
0.3,1,1,18,38,0.009
0.4,1,1,19,9,0.002
0.4,1,1,20,70,0.017
0.4,1,1,21,68,0.017
0.4,1,1,22,32,0.008
0.4,1,1,23,65,0.016
0.4,1,1,24,40,0.01
0.4,1,1,25,3,0.001
0.4,1,1,26,14,0.003
0.4,1,1,27,18,0.004
0.4,1,1,28,11,0.003
0.4,1,1,29,22,0.005
0.4,1,1,30,32,0.008
0.4,1,1,31,18,0.004
0.4,1,1,32,12,0.003
0.4,1,1,33,6,0.001
0.4,1,1,34,17,0.004
0.5,1,1,3,66,0.016
0.5,1,1,4,38,0.009
0.5,1,1,5,45,0.011
0.5,1,1,6,32,0.008
0.5,1,1,7,41,0.01
0.5,1,1,8,12,0.003
0.5,1,1,9,4,0.001
0.5,1,1,10,1,0.0
0.5,1,1,11,0,0.0
0.5,1,1,12,0,0.0
0.5,1,1,13,0,0.0
0.5,1,1,14,0,0.0
0.5,1,1,15,0,0.0
0.5,1,1,16,0,0.0
0.5,1,1,17,20,0.005
0.5,1,1,18,24,0.006
0.5,1,1,19,4,0.001
0.5,1,1,20,72,0.018
0.5,1,1,21,36,0.009
0.5,1,1,22,64,0.016
0.5,1,1,23,68,0.017
0.5,1,1,24,48,0.012
0.5,1,1,25,4,0.001
0.6,1,1,26,6,0.001
0.6,1,1,27,3,0.001
0.6,1,1,28,12,0.003
0.6,1,1,29,20,0.005
0.6,1,1,30,3,0.001
0.6,1,1,31,18,0.004
0.6,1,1,32,0,0.0
0.6,1,1,33,22,0.005
0.6,1,1,34,19,0.005
0.6,1,1,3,14,0.003
0.6,1,1,4,15,0.004
0.6,1,1,5,80,0.02
0.6,1,1,6,35,0.009
0.6,1,1,7,41,0.01
0.6,1,1,8,48,0.012
0.6,1,1,9,64,0.016
0.7,1,1,10,24,0.006
0.7,1,1,11,0,0.0
0.7,1,1,12,0,0.0
0.7,1,1,13,0,0.0
0.7,1,1,14,0,0.0
0.7,1,1,15,0,0.0
0.7,1,1,16,0,0.0
0.7,1,1,17,34,0.008
0.7,1,1,18,38,0.009
0.7,1,1,19,64,0.016
0.7,1,1,20,71,0.017
0.7,1,1,21,34,0.008
0.7,1,1,22,68,0.017
0.7,1,1,23,18,0.004
0.7,1,1,24,35,0.009
0.7,1,1,25,36,0.009
0.7,1,1,26,17,0.004
0.7,1,1,27,18,0.004
0.7,1,1,28,16,0.004
0.7,1,1,29,22,0.005
0.7,1,1,30,0,0.0
0.7,1,1,31,9,0.002
0.7,1,1,32,17,0.004
0.7,1,1,33,9,0.002
0.8,1,1,34,3,0.001
0.8,1,1,3,4,0.001
0.8,1,1,4,19,0.005
0.8,1,1,5,22,0.005
0.8,1,1,6,38,0.009
0.8,1,1,7,41,0.01
0.8,1,1,8,70,0.017
0.8,1,1,9,11,0.003
0.8,1,1,10,31,0.008
0.8,1,1,11,0,0.0
0.8,1,1,12,0,0.0
0.8,1,1,13,0,0.0
0.8,1,1,14,0,0.0
0.8,1,1,15,0,0.0
0.8,1,1,16,0,0.0
0.8,1,1,17,20,0.005
0.9,1,1,18,35,0.009
0.9,1,1,19,64,0.016
0.9,1,1,20,35,0.009
0.9,1,1,21,42,0.01
0.9,1,1,22,68,0.017
0.9,1,1,23,8,0.002
0.9,1,1,24,24,0.006
0.9,1,1,25,65,0.016
0.9,1,1,26,7,0.002
0.9,1,1,27,18,0.004
0.9,1,1,28,16,0.004
0.9,1,1,29,34,0.008
0.9,1,1,30,2,0.0
0.9,1,1,31,18,0.004
0.9,1,1,32,16,0.004
0.9,1,1,33,5,0.001
0.9,1,1,34,17,0.004
1.0,1,1,3,0,0.0
1.0,1,1,4,72,0.018
1.0,1,1,5,84,0.021
1.0,1,1,6,72,0.018
1.0,1,1,7,82,0.02
1.0,1,1,8,36,0.009
1.0,1,1,9,66,0.016
1.0,1,1,10,0,0.0
1.0,1,1,11,0,0.0
1.0,1,1,12,0,0.0
1.0,1,1,13,0,0.0
1.0,1,1,14,0,0.0
1.0,1,1,15,0,0.0
1.0,1,1,16,0,0.0
1.0,1,1,17,20,0.005
1.0,1,1,18,37,0.009
1.0,1,1,19,21,0.005
1.0,1,1,20,40,0.01
1.0,1,1,21,72,0.018
1.0,1,1,22,64,0.016
1.1,1,1,23,19,0.005
1.1,1,1,24,19,0.005
1.1,1,1,25,66,0.016
1.1,1,1,26,16,0.004
1.1,1,1,27,10,0.002
1.1,1,1,28,19,0.005
1.1,1,1,29,32,0.008
1.1,1,1,30,24,0.006
1.1,1,1,31,3,0.001
1.1,1,1,32,14,0.003
1.1,1,1,33,20,0.005
1.1,1,1,34,0,0.0
1.1,1,1,3,0,0.0
1.2,1,1,4,0,0.0
1.2,1,1,5,82,0.02
1.2,1,1,6,72,0.018
1.2,1,1,7,68,0.017
1.2,1,1,8,24,0.006
1.2,1,1,9,0,0.0
1.2,1,1,10,32,0.008
1.2,1,1,11,0,0.0
1.2,1,1,12,0,0.0
1.2,1,1,13,0,0.0
1.2,1,1,14,0,0.0
1.2,1,1,15,0,0.0
1.2,1,1,16,0,0.0
1.2,1,1,17,22,0.005
1.2,1,1,18,9,0.002
1.2,1,1,19,9,0.002
1.2,1,1,20,67,0.016
1.2,1,1,21,41,0.01
1.2,1,1,22,35,0.009
1.2,1,1,23,36,0.009
1.2,1,1,24,33,0.008
1.2,1,1,25,9,0.002
1.3,1,1,26,15,0.004
1.3,1,1,27,36,0.009
1.3,1,1,28,0,0.0
1.3,1,1,29,20,0.005
1.3,1,1,30,3,0.001
1.3,1,1,31,4,0.001
1.3,1,1,32,24,0.006
1.3,1,1,33,9,0.002
1.3,1,1,34,12,0.003
1.3,1,1,3,7,0.002
1.3,1,1,4,92,0.022
1.3,1,1,5,36,0.009
1.3,1,1,6,80,0.02
1.3,1,1,7,81,0.02
1.4,1,1,8,39,0.01
1.4,1,1,9,19,0.005
1.4,1,1,10,12,0.003
1.4,1,1,11,0,0.0
1.4,1,1,12,0,0.0
1.4,1,1,13,0,0.0
1.4,1,1,14,0,0.0
1.4,1,1,15,0,0.0
1.4,1,1,16,0,0.0
1.4,1,1,17,36,0.009
1.4,1,1,18,35,0.009
1.4,1,1,19,40,0.01
1.4,1,1,20,67,0.016
1.4,1,1,21,18,0.004
1.4,1,1,22,24,0.006
1.4,1,1,23,41,0.01
1.4,1,1,24,65,0.016
1.4,1,1,25,9,0.002
1.4,1,1,26,35,0.009
1.4,1,1,27,2,0.0
1.4,1,1,28,0,0.0
1.4,1,1,29,20,0.005
1.5,1,1,30,16,0.004
1.5,1,1,31,5,0.001
1.5,1,1,32,15,0.004
1.5,1,1,33,22,0.005
1.5,1,1,34,0,0.0
1.5,1,1,3,62,0.015
1.5,1,1,4,91,0.022
1.5,1,1,5,38,0.009
1.5,1,1,6,7,0.002
1.5,1,1,7,18,0.004
1.5,1,1,8,64,0.016
1.5,1,1,9,2,0.0
1.5,1,1,10,16,0.004
1.5,1,1,11,0,0.0
1.6,1,1,12,0,0.0
1.6,1,1,13,0,0.0
1.6,1,1,14,0,0.0
1.6,1,1,15,0,0.0
1.6,1,1,16,0,0.0
1.6,1,1,17,40,0.01
1.6,1,1,18,16,0.004
1.6,1,1,19,20,0.005
1.6,1,1,20,28,0.007
1.6,1,1,21,40,0.01
1.6,1,1,22,32,0.008
1.6,1,1,23,40,0.01
1.6,1,1,24,24,0.006
1.6,1,1,25,41,0.01
1.6,1,1,26,24,0.006
1.6,1,1,27,40,0.01
1.6,1,1,28,35,0.009
1.6,1,1,29,8,0.002
1.6,1,1,30,7,0.002
1.6,1,1,31,9,0.002
1.6,1,1,32,2,0.0
1.6,1,1,33,33,0.008
1.6,1,1,34,17,0.004
1.7,1,1,3,31,0.008
1.7,1,1,4,94,0.023
1.7,1,1,5,69,0.017
1.7,1,1,6,24,0.006
1.7,1,1,7,43,0.01
1.7,1,1,8,64,0.016
1.7,1,1,9,68,0.017
1.7,1,1,10,7,0.002
1.7,1,1,11,0,0.0
1.7,1,1,12,0,0.0
1.7,1,1,13,0,0.0
1.7,1,1,14,0,0.0
1.7,1,1,15,0,0.0
1.7,1,1,16,0,0.0
1.8,1,1,17,9,0.002
1.8,1,1,18,19,0.005
1.8,1,1,19,65,0.016
1.8,1,1,20,14,0.003
1.8,1,1,21,64,0.016
1.8,1,1,22,64,0.016
1.8,1,1,23,68,0.017
1.8,1,1,24,35,0.009
1.8,1,1,25,20,0.005
1.8,1,1,26,7,0.002
1.8,1,1,27,19,0.005
1.8,1,1,28,16,0.004
1.8,1,1,29,20,0.005
1.8,1,1,30,19,0.005
1.8,1,1,31,17,0.004
1.8,1,1,32,8,0.002
1.8,1,1,33,34,0.008
1.8,1,1,34,12,0.003
1.9,1,1,3,60,0.015
1.9,1,1,4,64,0.016
1.9,1,1,5,84,0.021
1.9,1,1,6,70,0.017
1.9,1,1,7,41,0.01
1.9,1,1,8,68,0.017
1.9,1,1,9,72,0.018
1.9,1,1,10,32,0.008
1.9,1,1,11,0,0.0
1.9,1,1,12,0,0.0
1.9,1,1,13,0,0.0
1.9,1,1,14,0,0.0
1.9,1,1,15,0,0.0
1.9,1,1,16,0,0.0
1.9,1,1,17,2,0.0
1.9,1,1,18,36,0.009
1.9,1,1,19,18,0.004
1.9,1,1,20,67,0.016
1.9,1,1,21,72,0.018
2.0,1,1,22,64,0.016
2.0,1,1,23,36,0.009
2.0,1,1,24,48,0.012
2.0,1,1,25,64,0.016
2.0,1,1,26,32,0.008
2.0,1,1,27,41,0.01
2.0,1,1,28,32,0.008
2.0,1,1,29,20,0.005
2.0,1,1,30,3,0.001
2.0,1,1,31,8,0.002
2.0,1,1,32,12,0.003
2.0,1,1,33,33,0.008
2.0,1,1,34,12,0.003
2.0,1,1,3,7,0.002
2.1,1,1,4,64,0.016
