Time,Channel,nodeId,ADCChannel,ADCData,ADCDataConverted
1.0,0,1,21,261,2.167
1.0,0,1,22,395,3.279
1.0,0,1,23,536,4.449
1.0,0,1,24,678,5.628
1.0,0,1,25,819,6.798
1.0,0,1,26,965,8.01
1.0,0,1,27,1117,9.272
1.0,0,1,28,1272,10.559
1.0,0,1,29,1423,11.812
1.1,0,1,30,1576,13.082
1.1,0,1,31,1738,14.427
1.1,0,1,32,1901,15.78
1.1,0,1,33,2063,17.125
1.1,0,1,34,2224,18.461
1.1,0,1,3,64,0.531
1.1,0,1,4,1481,12.293
1.1,0,1,5,833,6.915
1.1,0,1,6,1511,12.542
1.1,0,1,7,1500,12.451
1.2,0,1,8,1382,11.472
1.2,0,1,9,1507,12.509
1.2,0,1,10,2009,16.676
1.2,0,1,11,2174,18.046
1.2,0,1,12,1,0.008
1.2,0,1,13,3,0.025
1.2,0,1,14,1,0.008
1.2,0,1,15,1,0.008
1.2,0,1,16,1,0.008
1.2,0,1,17,1,0.008
1.2,0,1,18,2223,18.453
1.2,0,1,19,0,0.0
1.2,0,1,20,128,1.062
1.2,0,1,21,262,2.175
1.2,0,1,22,396,3.287
1.2,0,1,23,537,4.458
1.2,0,1,24,680,5.645
1.2,0,1,25,820,6.807
1.3,0,1,26,966,8.019
1.3,0,1,27,1118,9.28
1.3,0,1,28,1269,10.534
1.3,0,1,29,1424,11.82
1.3,0,1,30,1575,13.074
1.3,0,1,31,1736,14.41
1.3,0,1,32,1900,15.771
1.3,0,1,33,2059,17.091
1.3,0,1,34,2222,18.444
1.3,0,1,3,64,0.531
1.4,0,1,4,1480,12.285
1.4,0,1,5,833,6.915
1.4,0,1,6,1511,12.542
1.4,0,1,7,1500,12.451
1.4,0,1,8,1383,11.48
1.4,0,1,9,1508,12.518
1.4,0,1,10,2010,16.685
1.4,0,1,11,2174,18.046
1.4,0,1,12,1,0.008
1.4,0,1,13,2,0.017
1.4,0,1,14,2,0.017
1.4,0,1,15,0,0.0
1.4,0,1,16,0,0.0
1.4,0,1,17,2,0.017
1.4,0,1,18,2224,18.461
1.4,0,1,19,0,0.0
1.4,0,1,20,128,1.062
1.4,0,1,21,262,2.175
1.4,0,1,22,396,3.287
1.5,0,1,23,537,4.458
1.5,0,1,24,678,5.628
1.5,0,1,25,820,6.807
1.5,0,1,26,965,8.01
1.5,0,1,27,1118,9.28
1.5,0,1,28,1270,10.542
1.5,0,1,29,1423,11.812
1.5,0,1,30,1574,13.065
1.5,0,1,31,1738,14.427
1.5,0,1,32,1899,15.763
1.5,0,1,33,2062,17.116
1.5,0,1,34,2226,18.478
1.5,0,1,3,64,0.531
1.5,0,1,4,1478,12.269
1.6,0,1,5,833,6.915
1.6,0,1,6,1510,12.534
1.6,0,1,7,1495,12.41
1.6,0,1,8,1382,11.472
1.6,0,1,9,1505,12.493
1.6,0,1,10,2007,16.66
1.6,0,1,11,2172,18.029
1.6,0,1,12,2,0.017
1.6,0,1,13,2,0.017
1.6,0,1,14,2,0.017
1.6,0,1,15,0,0.0
1.6,0,1,16,1,0.008
1.6,0,1,17,2,0.017
1.6,0,1,18,2223,18.453
1.6,0,1,19,0,0.0
1.6,0,1,20,128,1.062
1.6,0,1,21,262,2.175
1.6,0,1,22,396,3.287
1.7,0,1,23,535,4.441
1.7,0,1,24,678,5.628
1.7,0,1,25,820,6.807
1.7,0,1,26,965,8.01
1.7,0,1,27,1118,9.28
1.7,0,1,28,1270,10.542
1.7,0,1,29,1424,11.82
1.7,0,1,30,1578,13.099
1.7,0,1,31,1739,14.435
1.7,0,1,32,1901,15.78
1.7,0,1,33,2064,17.133
1.7,0,1,34,2224,18.461
1.8,0,1,3,64,0.531
1.8,0,1,4,1481,12.293
1.8,0,1,5,833,6.915
1.8,0,1,6,1512,12.551
1.8,0,1,7,1498,12.435
1.8,0,1,8,1382,11.472
1.8,0,1,9,1507,12.509
1.8,0,1,10,2009,16.676
1.8,0,1,11,2172,18.029
1.8,0,1,12,2,0.017
1.8,0,1,13,2,0.017
1.8,0,1,14,1,0.008
1.8,0,1,15,0,0.0
1.8,0,1,16,0,0.0
1.8,0,1,17,1,0.008
1.9,0,1,18,2226,18.478
1.9,0,1,19,0,0.0
1.9,0,1,20,129,1.071
1.9,0,1,21,261,2.167
1.9,0,1,22,396,3.287
1.9,0,1,23,535,4.441
1.9,0,1,24,679,5.636
1.9,0,1,25,819,6.798
1.9,0,1,26,964,8.002
1.9,0,1,27,1119,9.289
1.9,0,1,28,1271,10.55
1.9,0,1,29,1423,11.812
1.9,0,1,30,1577,13.09
1.9,0,1,31,1737,14.418
1.9,0,1,32,1900,15.771
1.9,0,1,33,2064,17.133
1.9,0,1,34,2224,18.461
2.0,0,1,3,64,0.531
2.0,0,1,4,1484,12.318
2.0,0,1,5,833,6.915
2.0,0,1,6,1511,12.542
2.0,0,1,7,1501,12.459
2.0,0,1,8,1382,11.472
2.0,0,1,9,1509,12.526
2.0,0,1,10,2009,16.676
2.0,0,1,11,2176,18.062
2.0,0,1,12,1,0.008
2.1,0,1,13,1,0.008
2.1,0,1,14,2,0.017
2.1,0,1,15,0,0.0
2.1,0,1,16,1,0.008
2.1,0,1,17,2,0.017
2.1,0,1,18,2223,18.453
2.1,0,1,19,0,0.0
2.1,0,1,20,129,1.071
2.1,0,1,21,262,2.175
2.1,0,1,22,396,3.287
2.1,0,1,23,536,4.449
2.1,0,1,24,679,5.636
2.1,0,1,25,819,6.798
2.1,0,1,26,965,8.01
2.1,0,1,27,1118,9.28
2.1,0,1,28,1270,10.542
2.1,0,1,29,1423,11.812
2.2,0,1,30,1576,13.082
2.2,0,1,31,1737,14.418
2.2,0,1,32,1898,15.755
2.2,0,1,33,2061,17.108
2.2,0,1,34,2226,18.478
2.2,0,1,3,64,0.531
2.2,0,1,4,1481,12.293
2.2,0,1,5,833,6.915
2.2,0,1,6,1509,12.526
2.2,0,1,7,1500,12.451
2.3,0,1,8,1382,11.472
2.3,0,1,9,1507,12.509
2.3,0,1,10,2012,16.701
2.3,0,1,11,2175,18.054
2.3,0,1,12,2,0.017
2.3,0,1,13,3,0.025
2.3,0,1,14,1,0.008
2.3,0,1,15,1,0.008
2.3,0,1,16,0,0.0
2.3,0,1,17,2,0.017
2.3,0,1,18,2227,18.486
2.3,0,1,19,0,0.0
2.3,0,1,20,129,1.071
2.3,0,1,21,263,2.183
2.3,0,1,22,397,3.295
2.3,0,1,23,536,4.449
2.4,0,1,24,679,5.636
2.4,0,1,25,821,6.815
2.4,0,1,26,964,8.002
2.4,0,1,27,1118,9.28
2.4,0,1,28,1270,10.542
2.4,0,1,29,1424,11.82
2.4,0,1,30,1578,13.099
2.4,0,1,31,1737,14.418
2.4,0,1,32,1898,15.755
2.4,0,1,33,2064,17.133
2.4,0,1,34,2225,18.469
2.5,0,1,3,64,0.531
2.5,0,1,4,1481,12.293
2.5,0,1,5,833,6.915
2.5,0,1,6,1513,12.559
2.5,0,1,7,1500,12.451
2.5,0,1,8,1383,11.48
2.5,0,1,9,1508,12.518
2.5,0,1,10,2012,16.701
2.5,0,1,11,2177,18.071
2.5,0,1,12,2,0.017
2.5,0,1,13,2,0.017
2.5,0,1,14,2,0.017
2.5,0,1,15,0,0.0
2.5,0,1,16,0,0.0
2.5,0,1,17,1,0.008
2.5,0,1,18,2225,18.469
2.5,0,1,19,0,0.0
2.6,0,1,20,128,1.062
